Time(ms),A1
18212,445
18213,567
18214,509
18215,445
18216,611
18217,427
18218,486
18219,690
18220,556
18221,664
18222,664
18223,421
18224,655
18225,590
18226,631
18227,585
18228,582
18229,601
18230,464
18231,442
18232,620
18233,416
18234,684
18235,582
18236,443
18237,587
18238,662
18239,573
18240,453
18241,619
18242,445
18243,659
18244,594
18245,460
18246,565
18247,559
18248,550
18249,510
18250,436
18251,402
18252,412
18253,561
18254,663
18255,482
18256,664
18257,618
18258,545
18259,697
18260,696
18261,560
18262,628
18263,633
18264,488
18265,614
18266,496
18267,612
18268,499
18269,544
18270,409
18271,443
18272,650
18273,626
18274,648
18275,568
18276,529
18277,418
18278,634
18279,400
18280,529
18281,426
18282,401
18283,649
18284,621
18285,537
18286,674
18287,540
18288,655
18289,494
18290,572
18291,456
18292,501
18293,568
18294,469
18295,448
18296,404
18297,601
18298,601
18299,578
18300,456
18301,585
18302,491
18303,691
18304,626
18305,511
18306,547
18307,668
18308,602
18309,455
18310,584
18311,453
18312,436
18313,610
18314,692
18315,669
18316,619
18317,627
18318,610
18319,697
18320,400
18321,422
18322,683
18323,587
18324,417
18325,448
18326,446
18327,514
18328,438
18329,616
18330,609
18331,661
18332,610
18333,452
18334,680
18335,532
18336,663
18337,694
18338,510
18339,442
18340,637
18341,646
18342,403
18343,572
18344,592
18345,402
18346,677
18347,455
18348,673
18349,575
18350,515
18351,483
18352,558
18353,685
18354,479
18355,465
18356,608
18357,409
18358,598
18359,458
18360,633
18361,643
18362,453
18363,408
18364,500
18365,694
18366,602
18367,552
18368,509
18369,665
18370,551
18371,482
18372,533
18373,559
18374,438
18375,575
18376,412
18377,466
18378,647
18379,440
18380,583
18381,434
18382,689
18383,475
18384,469
18385,633
18386,410
18387,682
18388,423
18389,673
18390,426
18391,453
18392,454
18393,632
18394,676
18395,519
18396,624
18397,457
18398,654
18399,575
18400,453
18401,545
18402,658
18403,551
18404,661
18405,418
18406,570
18407,596
18408,472
18409,484
18410,683
18411,531
18412,519
18413,615
18414,535
18415,515
18416,460
18417,416
18418,433
18419,419
18420,607
18421,561
18422,698
18423,409
18424,493
18425,506
18426,504
18427,470
18428,483
18429,608
18430,658
18431,638
18432,631
18433,681
18434,605
18435,663
18436,584
18437,513
18438,478
18439,449
18440,494
18441,657
18442,461
18443,541
18444,621
18445,510
18446,503
18447,414
18448,669
18449,558
18450,556
18451,426
18452,484
18453,408
18454,675
18455,626
18456,585
18457,478
18458,615
18459,456
18460,543
18461,466
18462,674
18463,504
18464,587
18465,563
18466,666
18467,450
18468,525
18469,479
18470,582
18471,416
18472,569
18473,679
18474,613
18475,597
18476,406
18477,410
18478,411
18479,509
18480,532
18481,527
18482,547
18483,453
18484,478
18485,496
18486,648
18487,526
18488,429
18489,423
18490,600
18491,530
18492,521
18493,549
18494,413
18495,428
18496,449
18497,639
18498,682
18499,555
18500,536
18501,553
18502,480
18503,486
18504,663
18505,657
18506,584
18507,579
18508,585
18509,522
18510,495
18511,492
18512,402
18513,401
18514,547
18515,684
18516,544
18517,661
18518,461
18519,625
18520,430
18521,589
18522,667
18523,411
18524,590
18525,424
18526,490
18527,487
18528,673
18529,510
18530,479
18531,539
18532,613
18533,417
18534,453
18535,496
18536,682
18537,633
18538,639
18539,453
18540,486
18541,660
18542,635
18543,522
18544,453
18545,615
18546,596
18547,438
18548,627
18549,636
18550,531
18551,567
18552,436
18553,466
18554,510
18555,618
18556,608
18557,486
18558,578
18559,412
18560,699
18561,524
18562,632
18563,650
18564,525
18565,634
18566,537
18567,448
18568,585
18569,604
18570,477
18571,593
18572,502
18573,504
18574,686
18575,610
18576,649
18577,692
18578,600
18579,423
18580,699
18581,482
18582,696
18583,578
18584,697
18585,605
18586,439
18587,512
18588,403
18589,507
18590,513
18591,566
18592,660
18593,505
18594,623
18595,661
18596,650
18597,413
18598,597
18599,525
18600,605
18601,539
18602,461
18603,682
18604,453
18605,411
18606,535
18607,543
18608,681
18609,535
18610,620
18611,608
18612,522
18613,515
18614,556
18615,669
18616,416
18617,668
18618,618
18619,637
18620,432
18621,684
18622,436
18623,502
18624,610
18625,679
18626,541
18627,638
18628,628
18629,532
18630,524
18631,452
18632,487
18633,497
18634,494
18635,587
18636,655
18637,472
18638,681
18639,417
18640,563
18641,545
18642,652
18643,559
18644,448
18645,575
18646,464
18647,688
18648,449
18649,403
18650,518
18651,563
18652,622
18653,555
18654,661
18655,572
18656,422
18657,460
18658,533
18659,423
18660,692
18661,444
18662,578
18663,462
18664,428
18665,495
18666,665
18667,690
18668,454
18669,552
18670,618
18671,572
18672,495
18673,522
18674,411
18675,403
18676,466
18677,544
18678,464
18679,481
18680,504
18681,580
18682,504
18683,625
18684,427
18685,415
18686,676
18687,697
18688,453
18689,687
18690,513
18691,437
18692,629
18693,565
18694,581
18695,604
18696,644
18697,520
18698,658
18699,609
18700,695
18701,593
18702,467
18703,513
18704,619
18705,619
18706,617
18707,636
18708,697
18709,493
18710,652
18711,614
18712,657
18713,639
18714,613
18715,497
18716,415
18717,553
18718,415
18719,597
18720,507
18721,422
18722,441
18723,436
18724,564
18725,515
18726,549
18727,405
18728,431
18729,544
18730,693
18731,692
18732,576
18733,576
18734,460
18735,476
18736,485
18737,590
18738,406
18739,484
18740,661
18741,658
18742,446
18743,493
18744,623
18745,678
18746,402
18747,528
18748,648
18749,628
18750,530
18751,627
18752,576
18753,430
18754,465
18755,605
18756,500
18757,430
18758,590
18759,465
18760,634
18761,677
18762,601
18763,624
18764,482
18765,445
18766,488
18767,585
18768,588
18769,645
18770,445
18771,656
18772,460
18773,504
18774,413
18775,476
18776,629
18777,566
18778,465
18779,431
18780,495
18781,457
18782,503
18783,533
18784,616
18785,466
18786,577
18787,646
18788,693
18789,634
18790,530
18791,511
18792,453
18793,689
18794,638
18795,639
18796,694
18797,511
18798,487
18799,627
18800,689
18801,607
18802,673
18803,469
18804,619
18805,630
18806,689
18807,654
18808,541
18809,468
18810,488
18811,535
18812,542
18813,586
18814,410
18815,547
18816,691
18817,437
18818,607
18819,609
18820,400
18821,464
18822,400
18823,642
18824,424
18825,449
18826,640
18827,431
18828,432
18829,599
18830,633
18831,425
18832,441
18833,460
18834,440
18835,529
18836,597
18837,686
18838,550
18839,603
18840,581
18841,606
18842,546
18843,603
18844,447
18845,657
18846,538
18847,571
18848,500
18849,586
18850,693
18851,420
18852,697
18853,409
18854,586
18855,532
18856,432
18857,468
18858,479
18859,590
18860,500
18861,684
18862,620
18863,452
18864,559
18865,441
18866,446
18867,558
18868,583
18869,645
18870,410
18871,553
18872,619
18873,554
18874,682
18875,586
18876,461
18877,547
18878,543
18879,502
18880,699
18881,492
18882,685
18883,518
18884,428
18885,429
18886,687
18887,537
18888,450
18889,691
18890,633
18891,454
18892,691
18893,639
18894,435
18895,488
18896,611
18897,644
18898,486
18899,639
18900,587
18901,456
18902,512
18903,622
18904,469
18905,626
18906,655
18907,579
18908,583
18909,590
18910,631
18911,675
18912,632
18913,453
18914,656
18915,489
18916,625
18917,646
18918,550
18919,512
18920,668
18921,556
18922,698
18923,558
18924,624
18925,413
18926,508
18927,495
18928,594
18929,457
18930,693
18931,553
18932,463
18933,557
18934,664
18935,520
18936,687
18937,410
18938,613
18939,561
18940,504
18941,546
18942,581
18943,436
18944,481
18945,411
18946,403
18947,442
18948,450
18949,660
18950,533
18951,486
18952,455
18953,616
18954,467
18955,443
18956,542
18957,441
18958,538
18959,472
18960,666
18961,593
18962,554
18963,645
18964,617
18965,652
18966,676
18967,676
18968,471
18969,528
18970,585
18971,412
18972,619
18973,405
18974,638
18975,511
18976,627
18977,416
18978,472
18979,411
18980,485
18981,579
18982,521
18983,603
18984,469
18985,507
18986,600
18987,451
18988,436
18989,516
18990,658
18991,663
18992,463
18993,441
18994,442
18995,524
18996,669
18997,632
18998,531
18999,401
19000,514
19001,400
19002,464
19003,524
19004,655
19005,542
19006,645
19007,515
19008,489
19009,695
19010,441
19011,434
19012,440
19013,523
19014,456
19015,693
19016,634
19017,495
19018,531
19019,575
19020,451
19021,437
19022,404
19023,612
19024,519
19025,608
19026,616
19027,423
19028,604
19029,625
19030,617
19031,610
19032,425
19033,651
19034,402
19035,401
19036,491
19037,401
19038,549
19039,470
19040,403
19041,437
19042,469
19043,600
19044,651
19045,686
19046,691
19047,553
19048,532
19049,473
19050,673
19051,670
19052,584
19053,404
19054,692
19055,485
19056,613
19057,414
19058,672
19059,450
19060,652
19061,444
19062,590
19063,521
19064,586
19065,613
19066,548
19067,569
19068,608
19069,481
19070,595
19071,645
19072,439
19073,567
19074,442
19075,610
19076,578
19077,422
19078,494
19079,559
19080,643
19081,416
19082,511
19083,502
19084,485
19085,434
19086,429
19087,591
19088,578
19089,503
19090,564
19091,521
19092,533
19093,689
19094,623
19095,424
19096,412
19097,629
19098,501
19099,602
19100,666
19101,621
19102,503
19103,510
19104,468
19105,657
19106,567
19107,692
19108,448
19109,649
19110,474
19111,600
19112,433
19113,510
19114,636
19115,431
19116,608
19117,531
19118,505
19119,432
19120,442
19121,506
19122,664
19123,625
19124,578
19125,621
19126,524
19127,675
19128,566
19129,550
19130,440
19131,699
19132,434
19133,630
19134,614
19135,500
19136,456
19137,614
19138,555
19139,463
19140,461
19141,461
19142,493
19143,425
19144,520
19145,449
19146,651
19147,435
19148,688
19149,499
19150,535
19151,593
19152,620
19153,678
19154,454
19155,509
19156,548
19157,664
19158,561
19159,586
19160,528
19161,507
19162,467
19163,465
19164,543
19165,452
19166,527
19167,606
19168,615
19169,467
19170,461
19171,609
19172,451
19173,515
19174,464
19175,529
19176,576
19177,677
19178,562
19179,551
19180,635
19181,557
19182,505
19183,654
19184,512
19185,429
19186,411
19187,576
19188,445
19189,570
19190,529
19191,644
19192,602
19193,625
19194,479
19195,434
19196,451
19197,560
19198,483
19199,425
19200,624
19201,553
19202,692
19203,494
19204,624
19205,666
19206,440
19207,532
19208,465
19209,609
19210,552
19211,571
19212,458
19213,583
19214,579
19215,411
19216,467
19217,601
19218,405
19219,414
19220,441
19221,430
19222,580
19223,661
19224,688
19225,420
19226,581
19227,583
19228,643
19229,548
19230,655
19231,499
19232,454
19233,585
19234,485
19235,573
19236,421
19237,643
19238,459
19239,503
19240,538
19241,558
19242,631
19243,476
19244,417
19245,421
19246,583
19247,544
19248,437
19249,680
19250,687
19251,542
19252,412
19253,585
19254,666
19255,668
19256,496
19257,693
19258,400
19259,694
19260,426
19261,435
19262,559
19263,430
19264,526
19265,661
19266,609
19267,549
19268,430
19269,499
19270,618
19271,652
19272,570
19273,656
19274,456
19275,408
19276,404
19277,513
19278,664
19279,572
19280,619
19281,604
19282,423
19283,569
19284,502
19285,459
19286,485
19287,654
19288,564
19289,566
19290,483
19291,601
19292,489
19293,488
19294,519
19295,555
19296,587
19297,587
19298,661
19299,451
19300,539
19301,418
19302,474
19303,629
19304,529
19305,454
19306,670
19307,499
19308,468
19309,698
19310,416
19311,515
19312,551
19313,515
19314,429
19315,450
19316,459
19317,628
19318,658
19319,404
19320,427
19321,653
19322,630
19323,599
19324,670
19325,445
19326,427
19327,406
19328,631
19329,598
19330,493
19331,481
19332,487
19333,585
19334,642
19335,467
19336,586
19337,638
19338,617
19339,507
19340,437
19341,675
19342,409
19343,425
19344,447
19345,413
19346,499
19347,586
19348,411
19349,678
19350,566
19351,521
19352,494
19353,424
19354,416
19355,428
19356,471
19357,669
19358,649
19359,694
19360,543
19361,673
19362,622
19363,474
19364,501
19365,419
19366,516
19367,573
19368,572
19369,403
19370,547
19371,513
19372,566
19373,699
19374,517
19375,499
19376,673
19377,574
19378,558
19379,626
19380,437
19381,597
19382,535
19383,503
19384,592
19385,649
19386,412
19387,454
19388,484
19389,508
19390,442
19391,470
19392,667
19393,458
19394,443
19395,671
19396,413
19397,511
19398,627
19399,568
19400,690
19401,645
19402,665
19403,642
19404,557
19405,699
19406,417
19407,482
19408,630
19409,652
19410,566
19411,441
19412,648
19413,647
19414,685
19415,419
19416,441
19417,486
19418,660
19419,696
19420,639
19421,566
19422,618
19423,532
19424,606
19425,450
19426,505
19427,583
19428,600
19429,410
19430,653
19431,549
19432,495
19433,505
19434,542
19435,565
19436,400
19437,445
19438,641
19439,677
19440,402
19441,541
19442,460
19443,693
19444,624
19445,569
19446,533
19447,440
19448,630
19449,625
19450,538
19451,509
19452,696
19453,456
19454,522
19455,639
19456,485
19457,575
19458,462
19459,438
19460,537
19461,640
19462,625
19463,605
19464,563
19465,426
19466,582
19467,597
19468,506
19469,588
19470,435
19471,484
19472,554
19473,568
19474,683
19475,671
19476,434
19477,583
19478,498
19479,636
19480,521
19481,422
19482,462
19483,549
19484,594
19485,479
19486,552
19487,416
19488,438
19489,601
19490,679
19491,487
19492,699
19493,691
19494,469
19495,523
19496,479
19497,444
19498,632
19499,553
19500,579
19501,430
19502,484
19503,444
19504,642
19505,439
19506,581
19507,696
19508,480
19509,437
19510,456
19511,429
19512,665
19513,626
19514,691
19515,453
19516,496
19517,403
19518,490
19519,488
19520,491
19521,549
19522,633
19523,458
19524,584
19525,443
19526,579
19527,475
19528,543
19529,500
19530,671
19531,454
19532,588
19533,476
19534,695
19535,618
19536,676
19537,465
19538,535
19539,633
19540,598
19541,665
19542,442
19543,627
19544,626
19545,462
19546,570
19547,649
19548,649
19549,637
19550,455
19551,570
19552,433
19553,529
19554,529
19555,550
19556,542
19557,517
19558,603
19559,634
19560,416
19561,481
19562,413
19563,480
19564,606
19565,603
19566,671
19567,431
19568,422
19569,501
19570,561
19571,497
19572,543
19573,503
19574,570
19575,463
19576,643
19577,470
19578,673
19579,524
19580,506
19581,547
19582,591
19583,625
19584,641
19585,683
19586,562
19587,407
19588,551
19589,494
19590,613
19591,463
19592,464
19593,669
19594,424
19595,499
19596,504
19597,530
19598,418
19599,624
19600,505
19601,453
19602,625
19603,414
19604,447
19605,538
19606,433
19607,609
19608,418
19609,595
19610,514
19611,474
19612,549
19613,435
19614,641
19615,550
19616,462
19617,553
19618,587
19619,622
19620,492
19621,404
19622,565
19623,424
19624,497
19625,667
19626,549
19627,651
19628,483
19629,684
19630,571
19631,620
19632,508
19633,426
19634,645
19635,454
19636,532
19637,451
19638,652
19639,668
19640,697
19641,478
19642,417
19643,657
19644,506
19645,446
19646,645
19647,488
19648,602
19649,639
19650,667
19651,412
19652,536
19653,572
19654,629
19655,597
19656,642
19657,442
19658,678
19659,478
19660,678
19661,631
19662,500
19663,561
19664,543
19665,508
19666,632
19667,510
19668,631
19669,637
19670,596
19671,672
19672,485
19673,694
19674,440
19675,447
19676,476
19677,577
19678,656
19679,516
19680,418
19681,458
19682,595
19683,506
19684,683
19685,433
19686,694
19687,650
19688,525
19689,505
19690,579
19691,509
19692,627
19693,520
19694,506
19695,530
19696,422
19697,544
19698,553
19699,506
19700,545
19701,651
19702,469
19703,430
19704,492
19705,536
19706,562
19707,480
19708,475
19709,462
19710,499
19711,447
19712,473
19713,591
19714,429
19715,556
19716,665
19717,655
19718,438
19719,454
19720,427
19721,517
19722,608
19723,474
19724,464
19725,499
19726,445
19727,555
19728,639
19729,658
19730,535
19731,597
19732,586
19733,515
19734,457
19735,469
19736,492
19737,628
19738,536
19739,504
19740,416
19741,453
19742,511
19743,571
19744,543
19745,484
19746,411
19747,651
19748,615
19749,525
19750,497
19751,427
19752,665
19753,451
19754,542
19755,531
19756,606
19757,461
19758,531
19759,440
19760,600
19761,498
19762,683
19763,446
19764,536
19765,529
19766,594
19767,516
19768,468
19769,427
19770,413
19771,445
19772,415
19773,608
19774,557
19775,626
19776,640
19777,457
19778,529
19779,616
19780,413
19781,642
19782,544
19783,502
19784,616
19785,463
19786,557
19787,561
19788,417
19789,615
19790,448
19791,455
19792,457
19793,554
19794,454
19795,418
19796,550
19797,507
19798,446
19799,606
19800,527
19801,584
19802,457
19803,542
19804,496
19805,446
19806,590
19807,539
19808,502
19809,630
19810,448
19811,511
19812,486
19813,681
19814,651
19815,473
19816,446
19817,475
19818,495
19819,430
19820,421
19821,416
19822,611
19823,547
19824,634
19825,486
19826,437
19827,452
19828,427
19829,476
19830,599
19831,572
19832,673
19833,449
19834,576
19835,626
19836,526
19837,420
19838,598
19839,588
19840,551
19841,559
19842,495
19843,474
19844,481
19845,527
19846,532
19847,538
19848,645
19849,690
19850,511
19851,602
19852,569
19853,486
19854,518
19855,497
19856,639
19857,537
19858,481
19859,635
19860,535
19861,681
19862,402
19863,458
19864,515
19865,530
19866,600
19867,691
19868,497
19869,615
19870,523
19871,472
19872,529
19873,426
19874,564
19875,467
19876,413
19877,497
19878,678
19879,646
19880,511
19881,606
19882,632
19883,460
19884,484
19885,582
19886,638
19887,649
19888,470
19889,627
19890,484
19891,670
19892,689
19893,635
19894,690
19895,438
19896,605
19897,582
19898,586
19899,532
19900,429
19901,654
19902,542
19903,502
19904,473
19905,454
19906,635
19907,459
19908,423
19909,421
19910,431
19911,402
19912,469
19913,559
